"No.","Time","Source","Destination","Protocol","Length","Info"
"14470","58.380312","192.168.29.45","192.168.29.1","TCP","54","37252  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14471","58.380537","192.168.29.45","142.251.43.106","UDP","71","64926  >  443 Len=29"
"14472","58.380603","192.168.29.1","192.168.29.45","TCP","66","53  >  37253 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"14473","58.380665","192.168.29.45","192.168.29.1","TCP","54","37253  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"14474","58.380776","192.168.29.45","192.168.29.1","TCP","56","37252  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14475]"
"14475","58.380823","192.168.29.45","192.168.29.1","DNS","87","Standard query 0x3cbd A proxsee.pscp.tv"
"14476","58.380914","192.168.29.45","192.168.29.1","TCP","56","37253  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 14477]"
"14477","58.380948","192.168.29.45","192.168.29.1","DNS","87","Standard query 0x6ed2 HTTPS proxsee.pscp.tv"
"14478","58.382836","192.168.29.45","104.244.43.131","TCP","54","37249  >  443 [ACK] Seq=4749 Ack=28603 Win=64768 Len=0"
"14479","58.410622","192.168.29.1","192.168.29.45","TCP","54","53  >  37252 [ACK] Seq=1 Ack=36 Win=29248 Len=0"
"14480","58.414589","192.168.29.45","142.250.77.234","QUIC","71","Protected Payload (KP0), DCID=fc2eaf483c9b9b6c"
"14481","58.419107","192.168.29.1","192.168.29.45","TCP","55","53  >  37252 [PSH, ACK] Seq=1 Ack=36 Win=29248 Len=1 [TCP PDU reassembled in 14488]"
"14482","58.436705","192.168.29.1","192.168.29.45","TCP","54","53  >  37253 [ACK] Seq=1 Ack=36 Win=29248 Len=0"
"14483","58.447455","142.251.43.106","192.168.29.45","UDP","67","443  >  64926 Len=25"
"14484","58.447849","192.168.29.1","192.168.29.45","TCP","55","53  >  37253 [PSH, ACK] Seq=1 Ack=36 Win=29248 Len=1 [TCP PDU reassembled in 14498]"
"14485","58.460626","142.250.77.234","192.168.29.45","QUIC","67","Protected Payload (KP0)"
"14486","58.461181","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  37252 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"14487","58.461212","192.168.29.45","192.168.29.1","TCP","54","37252  >  53 [ACK] Seq=36 Ack=2 Win=65280 Len=0"
"14488","58.462905","192.168.29.1","192.168.29.45","DNS","216","Standard query response 0x3cbd A proxsee.pscp.tv A 35.163.70.186 A 44.244.192.7 A 54.187.44.92 A 54.218.83.115 A 52.43.19.195 A 54.214.98.128 A 35.85.187.116 A 35.81.137.116"
"14489","58.463765","192.168.29.45","192.168.29.1","TCP","54","37252  >  53 [FIN, ACK] Seq=36 Ack=164 Win=65280 Len=0"
"14490","58.466545","192.168.29.1","192.168.29.45","TCP","54","53  >  37252 [FIN, ACK] Seq=164 Ack=37 Win=29248 Len=0"
"14491","58.466605","192.168.29.45","192.168.29.1","TCP","54","37252  >  53 [ACK] Seq=37 Ack=165 Win=65280 Len=0"
"14492","58.470806","192.168.29.45","104.244.43.131","TLSv1.2","132","Application Data"
"14493","58.471326","192.168.29.45","104.244.43.131","TLSv1.2","132","Application Data"
"14494","58.472032","192.168.29.45","104.244.43.131","TLSv1.2","131","Application Data"
"14495","58.472228","192.168.29.45","151.101.156.159","TLSv1.2","155","Application Data"
"14496","58.476187","192.168.29.1","192.168.29.45","TCP","54","[TCP Keep-Alive] 53  >  37253 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"14497","58.476222","192.168.29.45","192.168.29.1","TCP","54","37253  >  53 [ACK] Seq=36 Ack=2 Win=65280 Len=0"
"14498","58.477907","192.168.29.1","192.168.29.45","DNS","172","Standard query response 0x6ed2 HTTPS proxsee.pscp.tv SOA ns-615.awsdns-12.net"
"14499","58.477961","192.168.29.45","192.168.29.1","TCP","54","37253  >  53 [ACK] Seq=36 Ack=120 Win=65280 Len=0"
"14500","58.478145","192.168.29.45","192.168.29.1","TCP","54","37253  >  53 [FIN, ACK] Seq=36 Ack=120 Win=65280 Len=0"
"14501","58.478507","192.168.29.45","35.163.70.186","TCP","66","37254  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"14502","58.481737","192.168.29.1","192.168.29.45","TCP","54","53  >  37253 [FIN, ACK] Seq=120 Ack=37 Win=29248 Len=0"
"14503","58.481796","192.168.29.45","192.168.29.1","TCP","54","37253  >  53 [ACK] Seq=37 Ack=121 Win=65280 Len=0"
"14504","58.486159","104.244.43.131","192.168.29.45","TCP","56","443  >  37249 [ACK] Seq=28603 Ack=4827 Win=157696 Len=0"
"14505","58.486254","104.244.43.131","192.168.29.45","TCP","56","443  >  37249 [ACK] Seq=28603 Ack=4905 Win=157696 Len=0"
"14506","58.486361","104.244.43.131","192.168.29.45","TLSv1.2","508","Application Data"
"14507","58.487042","104.244.43.131","192.168.29.45","TLSv1.2","701","Application Data"
"14508","58.487088","192.168.29.45","104.244.43.131","TCP","54","37249  >  443 [ACK] Seq=4982 Ack=29704 Win=65280 Len=0"
"14509","58.487707","104.244.43.131","192.168.29.45","TCP","56","443  >  37249 [ACK] Seq=29704 Ack=4982 Win=157696 Len=0"
"14510","58.488251","104.244.43.131","192.168.29.45","TLSv1.2","976","Application Data"
"14511","58.490262","151.101.156.159","192.168.29.45","TCP","56","443  >  37242 [ACK] Seq=723170 Ack=7980 Win=155136 Len=0"
"14512","58.490353","151.101.156.159","192.168.29.45","TLSv1.2","254","Application Data"
"14513","58.490542","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=723370 Ack=7980 Win=155136 Len=1456 [TCP PDU reassembled in 14516]"
"14514","58.490570","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=7980 Ack=724826 Win=261888 Len=0"
"14515","58.490916","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=724826 Ack=7980 Win=155136 Len=1456 [TCP PDU reassembled in 14516]"
"14516","58.491622","151.101.156.159","192.168.29.45","TLSv1.2","153","Application Data"
"14517","58.491670","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=7980 Ack=726381 Win=261888 Len=0"
"14518","58.492590","192.168.29.45","172.66.0.227","TLSv1.3","1076","Application Data"
"14519","58.492701","192.168.29.45","172.66.0.227","TLSv1.3","412","Application Data"
"14520","58.507595","172.66.0.227","192.168.29.45","TCP","56","443  >  37210 [ACK] Seq=191296 Ack=64114 Win=155648 Len=0"
"14521","58.507677","172.66.0.227","192.168.29.45","TCP","56","443  >  37210 [ACK] Seq=191296 Ack=64472 Win=155648 Len=0"
"14522","58.541052","192.168.29.45","104.244.43.131","TCP","54","37249  >  443 [ACK] Seq=4982 Ack=30626 Win=64512 Len=0"
"14523","58.580043","104.244.43.131","192.168.29.45","TLSv1.2","1241","Application Data"
"14524","58.634448","192.168.29.45","104.244.43.131","TCP","54","37249  >  443 [ACK] Seq=4982 Ack=31813 Win=65280 Len=0"
"14525","58.639117","192.168.29.45","151.101.156.159","TLSv1.2","151","Application Data"
"14526","58.639271","192.168.29.45","151.101.156.159","TLSv1.2","149","Application Data"
"14527","58.640461","192.168.29.45","151.101.156.159","TLSv1.2","164","Application Data"
"14528","58.642180","192.168.29.45","151.101.156.158","TLSv1.3","176","Application Data"
"14529","58.649619","192.168.29.45","142.251.43.106","UDP","71","64926  >  443 Len=29"
"14530","58.655881","151.101.156.159","192.168.29.45","TCP","56","443  >  37242 [ACK] Seq=726381 Ack=8077 Win=155136 Len=0"
"14531","58.655975","151.101.156.159","192.168.29.45","TCP","56","443  >  37242 [ACK] Seq=726381 Ack=8172 Win=155136 Len=0"
"14532","58.656752","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=726381 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14533","58.657102","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=727837 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14534","58.657154","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=729293 Win=261888 Len=0"
"14535","58.657841","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=729293 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14536","58.658196","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=730749 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14537","58.658239","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=732205 Win=261888 Len=0"
"14538","58.658307","151.101.156.158","192.168.29.45","TCP","56","443  >  37246 [ACK] Seq=208009 Ack=3137 Win=155136 Len=0"
"14539","58.658465","151.101.156.158","192.168.29.45","TLSv1.3","1011","Application Data"
"14540","58.658910","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=732205 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14541","58.659655","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=733661 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14542","58.659689","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=735117 Win=261888 Len=0"
"14543","58.661147","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=735117 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14544","58.661601","192.168.29.45","142.250.77.234","QUIC","71","Protected Payload (KP0), DCID=fc2eaf483c9b9b6c"
"14545","58.662744","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=736573 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14546","58.662797","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=738029 Win=261888 Len=0"
"14547","58.663492","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=738029 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14548","58.663967","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=739485 Ack=8172 Win=155136 Len=1456 [TCP PDU reassembled in 14551]"
"14549","58.664004","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=740941 Win=261888 Len=0"
"14550","58.664068","151.101.156.159","192.168.29.45","TCP","56","443  >  37242 [ACK] Seq=740941 Ack=8282 Win=155136 Len=0"
"14551","58.664262","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data"
"14552","58.665690","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=742397 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14553","58.665754","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=743853 Win=261888 Len=0"
"14554","58.666124","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=743853 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14555","58.666871","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=745309 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14556","58.666927","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=746765 Win=261888 Len=0"
"14557","58.667610","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=746765 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14558","58.668100","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=748221 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14559","58.668137","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=749677 Win=261888 Len=0"
"14560","58.668828","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=749677 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14561","58.669093","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=751133 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14562","58.669134","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=752589 Win=261888 Len=0"
"14563","58.671635","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=752589 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14564","58.672052","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=754045 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14565","58.672102","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=755501 Win=261888 Len=0"
"14566","58.672458","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=755501 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14567","58.673137","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=756957 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14569]"
"14568","58.673187","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=758413 Win=261888 Len=0"
"14569","58.673578","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data"
"14570","58.674266","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=759869 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14575]"
"14571","58.674310","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=761325 Win=261888 Len=0"
"14572","58.674991","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=761325 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14575]"
"14573","58.675362","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=762781 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14575]"
"14574","58.675398","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=764237 Win=261888 Len=0"
"14575","58.676374","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data, Application Data"
"14576","58.676861","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=765693 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14577","58.676903","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=767149 Win=261888 Len=0"
"14578","58.679679","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=767149 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14579","58.679679","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=768605 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14580","58.679679","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=770061 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14581","58.679757","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=771517 Win=261888 Len=0"
"14582","58.680147","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=771517 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14583","58.680191","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=772973 Win=260608 Len=0"
"14584","58.680505","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=772973 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14585","58.682355","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=774429 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14586","58.682355","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=775885 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14587","58.682355","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=777341 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14588","58.682432","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=778797 Win=261888 Len=0"
"14589","58.682736","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=778797 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14590","58.684095","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=780253 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14592]"
"14591","58.684154","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=781709 Win=261888 Len=0"
"14592","58.685532","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data"
"14593","58.685975","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=783165 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14595]"
"14594","58.686022","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=784621 Win=261888 Len=0"
"14595","58.687133","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data, Application Data"
"14596","58.687504","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=786077 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14597","58.687544","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=787533 Win=261888 Len=0"
"14598","58.687942","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=787533 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14599","58.688350","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=788989 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14600","58.688388","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=790445 Win=261888 Len=0"
"14601","58.689357","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=790445 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14602","58.689966","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=791901 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14603","58.690079","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=793357 Win=261888 Len=0"
"14604","58.690241","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=793357 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14605","58.690943","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=794813 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14606","58.690992","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=796269 Win=261888 Len=0"
"14607","58.691631","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=796269 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14608","58.692310","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=797725 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14609","58.692359","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=799181 Win=261888 Len=0"
"14610","58.692982","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=799181 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14611","58.693458","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=800637 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14613]"
"14612","58.693638","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=802093 Win=261888 Len=0"
"14613","58.694179","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data"
"14614","58.695112","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=803549 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14615","58.695191","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=805005 Win=261888 Len=0"
"14616","58.695343","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=805005 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14617","58.696077","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=806461 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14618","58.696138","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=807917 Win=261888 Len=0"
"14619","58.696373","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=807917 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14620","58.697104","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=809373 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14621","58.697158","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=810829 Win=261888 Len=0"
"14622","58.698768","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=810829 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14623","58.699003","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=812285 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14624","58.699040","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=813741 Win=261888 Len=0"
"14625","58.699248","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=813741 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14626","58.700026","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=815197 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14627","58.700086","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=816653 Win=261888 Len=0"
"14628","58.700393","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=816653 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14629]"
"14629","58.701112","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data"
"14630","58.701166","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=819565 Win=261888 Len=0"
"14631","58.701706","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=819565 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14632","58.702445","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=821021 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14633","58.702497","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=822477 Win=261888 Len=0"
"14634","58.702766","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=822477 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14635","58.703482","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=823933 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14636","58.703538","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=825389 Win=261888 Len=0"
"14637","58.704410","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=825389 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14638","58.704854","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=826845 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14639","58.704902","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=828301 Win=261888 Len=0"
"14640","58.705640","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=828301 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14641","58.707962","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=829757 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14642","58.708061","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=831213 Win=261888 Len=0"
"14643","58.708373","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=831213 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14644","58.709017","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=832669 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14646]"
"14645","58.709066","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=834125 Win=261888 Len=0"
"14646","58.709429","151.101.156.159","192.168.29.45","TLSv1.2","1510","Application Data"
"14647","58.710141","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=835581 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
"14648","58.710201","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=837037 Win=261888 Len=0"
"14649","58.711230","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=837037 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
"14650","58.711669","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=838493 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
"14651","58.711711","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=839949 Win=261888 Len=0"
"14652","58.712455","192.168.29.45","151.101.156.158","TCP","54","37246  >  443 [ACK] Seq=3137 Ack=208966 Win=130816 Len=0"
"14653","58.712506","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=839949 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
"14654","58.713348","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=841405 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
"14655","58.713419","192.168.29.45","151.101.156.159","TCP","54","37242  >  443 [ACK] Seq=8282 Ack=842861 Win=261888 Len=0"
"14656","58.713738","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [ACK] Seq=842861 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
"14657","58.714467","151.101.156.159","192.168.29.45","TCP","1510","443  >  37242 [PSH, ACK] Seq=844317 Ack=8282 Win=155136 Len=1456 [TCP PDU reassembled in 14662]"
