"No.","Time","Source","Destination","Protocol","Length","Info"
"16965","105.137992","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"16966","105.138115","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16967","105.138412","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"16968","105.138743","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16969","105.139198","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16970","105.139902","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16971","105.140290","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16972","105.140760","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16973","105.140887","3.224.57.147","192.168.29.45","TCP","54","443  >  2177 [ACK] Seq=4348 Ack=1976 Win=47872 Len=0"
"16974","105.141554","3.224.57.147","192.168.29.45","TLSv1.3","233","Application Data"
"16975","105.141647","192.168.29.45","3.224.57.147","TCP","54","2177  >  443 [ACK] Seq=4213 Ack=4527 Win=65280 Len=0"
"16976","105.141767","3.224.57.147","192.168.29.45","TLSv1.3","116","Application Data"
"16977","105.141767","3.224.57.147","192.168.29.45","TLSv1.3","85","Application Data"
"16978","105.141837","192.168.29.45","3.224.57.147","TCP","54","2177  >  443 [ACK] Seq=4213 Ack=4620 Win=65280 Len=0"
"16979","105.141963","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16980","105.142128","192.168.29.45","3.224.57.147","TLSv1.3","85","Application Data"
"16981","105.142384","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16982","105.143259","192.168.29.45","104.18.160.117","QUIC","90","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"16983","105.144173","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16984","105.144491","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16985","105.144852","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16986","105.145313","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16987","105.147071","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16988","105.147071","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16989","105.147624","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16990","105.148399","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16991","105.148518","3.224.57.147","192.168.29.45","TCP","54","443  >  2177 [ACK] Seq=4620 Ack=4012 Win=68608 Len=0"
"16992","105.148647","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"16993","105.149344","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16994","105.149830","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16995","105.150232","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16996","105.150657","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16997","105.151041","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16998","105.151511","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"16999","105.151952","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17000","105.152373","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17001","105.152814","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17002","105.153253","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17003","105.153606","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17004","105.153719","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17005","105.154764","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17006","105.155128","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17007","105.158083","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17008","105.158521","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17009","105.158536","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17010","105.159301","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17011","105.159461","104.18.160.117","192.168.29.45","QUIC","402","Protected Payload (KP0)"
"17012","105.159570","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17013","105.159978","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17014","105.160410","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17015","105.160843","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17016","105.161238","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17017","105.161678","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17018","105.162075","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17019","105.162326","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17020","105.162458","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17021","105.163158","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17022","105.163680","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17023","105.164088","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17024","105.164549","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17025","105.164945","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17026","105.165310","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17027","105.165648","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17028","105.166012","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17029","105.166482","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17030","105.166712","192.168.29.45","104.18.160.117","QUIC","94","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17031","105.166831","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17032","105.167516","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17033","105.167657","3.224.57.147","192.168.29.45","TLSv1.3","283","Application Data"
"17034","105.167837","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17035","105.168290","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17036","105.168639","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17037","105.169093","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17038","105.169568","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17039","105.169925","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17040","105.170353","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17041","105.171385","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17042","105.171672","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17043","105.176485","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17044","105.176949","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17045","105.177334","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17046","105.177771","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17047","105.179015","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17048","105.179365","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17049","105.179792","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17050","105.180375","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17051","105.180833","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17052","105.181061","192.168.29.45","104.18.160.117","QUIC","90","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17053","105.181284","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17054","105.181982","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17055","105.182455","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17056","105.182940","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17057","105.183284","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17058","105.183730","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17059","105.186769","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17060","105.187117","192.168.29.45","104.18.160.117","QUIC","90","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17061","105.187593","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17062","105.188225","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17063","105.188663","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17064","105.189063","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17065","105.191547","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17066","105.191896","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17067","105.192085","192.168.29.45","104.18.160.117","QUIC","90","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17068","105.192239","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17069","105.192945","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17070","105.193467","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17071","105.193822","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17072","105.194244","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17073","105.194664","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17074","105.195041","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17075","105.195505","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17076","105.195980","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17077","105.196115","104.18.160.117","192.168.29.45","QUIC","402","Protected Payload (KP0)"
"17078","105.196205","192.168.29.45","104.18.160.117","QUIC","90","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17079","105.196810","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17080","105.197170","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17081","105.197844","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17082","105.198210","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17083","105.198643","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17084","105.199007","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17085","105.199435","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17086","105.199780","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17087","105.200116","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17088","105.200334","192.168.29.45","104.18.160.117","QUIC","86","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17089","105.200611","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17090","105.201214","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17091","105.201566","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17092","105.201981","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17093","105.202304","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17094","105.202789","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17095","105.202872","192.168.29.45","20.209.56.201","TCP","66","2201  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"17096","105.203241","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17097","105.203953","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17098","105.204316","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17099","105.204738","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17100","105.204956","192.168.29.45","104.18.160.117","QUIC","86","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17101","105.205103","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17102","105.206353","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17103","105.206898","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17104","105.207809","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17105","105.208052","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17106","105.208185","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17107","105.208485","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17108","105.208892","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17109","105.209306","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17110","105.209560","192.168.29.45","104.18.160.117","QUIC","87","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17111","105.209659","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17112","105.210025","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17113","105.210742","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17114","105.211090","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17115","105.211434","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17116","105.211910","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17117","105.212282","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17118","105.212689","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17119","105.213906","192.168.29.45","3.224.57.147","TCP","54","2177  >  443 [ACK] Seq=4244 Ack=4849 Win=65024 Len=0"
"17120","105.214204","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17121","105.214499","192.168.29.45","104.18.160.117","QUIC","87","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17122","105.215203","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17123","105.215929","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17124","105.216363","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17125","105.216829","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17126","105.217411","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17127","105.217894","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17128","105.218324","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17129","105.218694","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17130","105.219066","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17131","105.219526","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17132","105.219774","192.168.29.45","104.18.160.117","QUIC","87","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17133","105.219988","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17134","105.220340","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17135","105.220930","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17136","105.221339","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17137","105.221703","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17138","105.222279","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17139","105.222733","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17140","105.223164","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17141","105.223654","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17142","105.223989","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17143","105.224288","192.168.29.45","104.18.160.117","QUIC","87","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17144","105.224362","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17145","105.225113","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17146","105.225577","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17147","105.225944","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17148","105.225988","192.168.29.45","3.224.57.147","TCP","66","2202  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"17149","105.226080","104.18.160.117","192.168.29.45","QUIC","402","Protected Payload (KP0)"
"17150","105.226289","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17151","105.226959","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17152","105.227315","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17153","105.227680","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17154","105.228060","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17155","105.228290","192.168.29.45","104.18.160.117","QUIC","87","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17156","105.228489","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17157","105.229106","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17158","105.229562","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17159","105.229975","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17160","105.230208","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17161","105.230496","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17162","105.230758","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17163","105.231462","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17164","105.231734","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17165","105.231880","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17166","105.232104","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17167","105.232812","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17168","105.233285","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17169","105.233647","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17170","105.234104","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17171","105.234523","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17172","105.234936","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17173","105.235376","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17174","105.236427","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17175","105.236782","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17176","105.237141","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17177","105.237225","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17178","105.237519","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17179","105.238209","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17180","105.238657","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17181","105.239093","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17182","105.239575","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17183","105.240432","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17184","105.241295","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17185","105.241687","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17186","105.242088","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17187","105.242423","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17188","105.242670","192.168.29.45","104.18.160.117","QUIC","89","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17189","105.242776","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17190","105.243489","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17191","105.243956","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17192","105.244378","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17193","105.244832","104.18.160.117","192.168.29.45","QUIC","1242","Protected Payload (KP0)"
"17194","105.245233","104.18.160.117","192.168.29.45","QUIC","704","Protected Payload (KP0)"
"17195","105.249206","192.168.29.45","104.18.160.117","QUIC","90","Protected Payload (KP0), DCID=01023fceab8ea1623a03face478ebcf31cb52cbb"
"17196","105.251734","66.33.60.66","192.168.29.45","TCP","54","443  >  2189 [ACK] Seq=1 Ack=1461 Win=82432 Len=0"
"17197","105.252191","66.33.60.66","192.168.29.45","TCP","54","443  >  2189 [ACK] Seq=1 Ack=1947 Win=85248 Len=0"
"17198","105.264448","192.168.29.1","192.168.29.45","DNS","230","Standard query response 0x3260 HTTPS sarvamweb.blob.core.windows.net CNAME blob.pnq22prdstr09a.store.core.windows.net SOA ns1-05.azure-dns.com"
"17199","105.278778","66.33.60.66","192.168.29.45","TLSv1.3","432","Server Hello, Change Cipher Spec, Application Data, Application Data, Application Data"
"17200","105.279281","192.168.29.1","192.168.29.45","TCP","66","53  >  2195 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"17201","105.279393","192.168.29.45","192.168.29.1","TCP","54","2195  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"17202","105.279666","192.168.29.45","66.33.60.66","TLSv1.3","118","Change Cipher Spec, Application Data"
"17203","105.280095","192.168.29.45","192.168.29.1","TCP","56","2195  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 17204]"
"17204","105.280210","192.168.29.45","192.168.29.1","DNS","93","Standard query 0x76ea A js-eu1.hs-scripts.com"
"17205","105.280306","192.168.29.1","192.168.29.45","TCP","66","53  >  2196 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"17206","105.280418","192.168.29.45","192.168.29.1","TCP","54","2196  >  53 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"17207","105.280451","192.168.29.45","66.33.60.66","TLSv1.3","146","Application Data"
"17208","105.280746","192.168.29.45","192.168.29.1","TCP","56","2196  >  53 [PSH, ACK] Seq=1 Ack=1 Win=65280 Len=2 [TCP PDU reassembled in 17209]"
"17209","105.280816","192.168.29.45","192.168.29.1","DNS","93","Standard query 0x2a12 HTTPS js-eu1.hs-scripts.com"
"17210","105.280999","192.168.29.45","66.33.60.66","TLSv1.3","519","Application Data"
"17211","105.291892","192.168.29.1","192.168.29.45","TCP","54","53  >  2192 [ACK] Seq=1 Ack=3 Win=29248 Len=0"
"17212","105.296447","3.224.57.147","192.168.29.45","TCP","54","443  >  2184 [ACK] Seq=1 Ack=1461 Win=45056 Len=0"
"17213","105.296852","3.224.57.147","192.168.29.45","TCP","54","443  >  2184 [ACK] Seq=1 Ack=2008 Win=47872 Len=0"
"17214","105.298280","66.33.60.66","192.168.29.45","TCP","54","443  >  2189 [ACK] Seq=379 Ack=2103 Win=85248 Len=0"
"17215","105.306967","192.168.29.45","3.224.57.147","TCP","66","2203  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"17216","105.308549","3.224.57.147","192.168.29.45","TLSv1.3","1514","Server Hello, Change Cipher Spec, Application Data"
"17217","105.316641","66.33.60.66","192.168.29.45","TLSv1.3","121","Application Data"
"17218","105.317000","192.168.29.45","66.33.60.66","TLSv1.3","85","Application Data"
"17219","105.317177","66.33.60.66","192.168.29.45","TLSv1.3","98","Application Data"
"17220","105.317998","192.168.29.45","192.168.29.1","DNS","92","Standard query 0x7317 A mobile.events.data.microsoft.com"
"17221","105.319263","3.224.57.147","192.168.29.45","TCP","1514","443  >  2184 [ACK] Seq=1461 Ack=2008 Win=47872 Len=1460 [TCP PDU reassembled in 17223]"
"17222","105.319426","192.168.29.45","3.224.57.147","TCP","54","2184  >  443 [ACK] Seq=2008 Ack=2921 Win=65280 Len=0"
"17223","105.331402","3.224.57.147","192.168.29.45","TLSv1.3","1481","Application Data, Application Data, Application Data"
"17224","105.332301","192.168.29.45","3.224.57.147","TLSv1.3","118","Change Cipher Spec, Application Data"
"17225","105.334002","192.168.29.1","192.168.29.45","TCP","66","[TCP Retransmission] 53  >  2182 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"17226","105.334684","66.33.60.66","192.168.29.45","TLSv1.3","206","Application Data"
"17227","105.334774","192.168.29.45","66.33.60.66","TCP","54","2189  >  443 [ACK] Seq=2599 Ack=642 Win=64768 Len=0"
"17228","105.334911","192.168.29.1","192.168.29.45","TCP","66","[TCP Retransmission] 53  >  2183 [SYN, ACK] Seq=0 Ack=1 Win=29200 Len=0 MSS=1460 SACK_PERM WS=64"
"17229","105.335399","13.107.246.58","192.168.29.45","TCP","54","443  >  2190 [ACK] Seq=1 Ack=1411 Win=42496 Len=0"
"17230","105.335399","13.107.246.58","192.168.29.45","TCP","54","443  >  2190 [ACK] Seq=1 Ack=1817 Win=42496 Len=0"
"17231","105.335491","66.33.60.66","192.168.29.45","TLSv1.3","85","Application Data"
